sessionid,treatmentnumber,contracts,period,message,subject,group,role,timechatchatmessage,N,reverse
091217_1250,1,contracts,45,EF,16,1,8,50,8,0
091217_1250,1,contracts,45,go back to 100?,8,1,4,49,8,0
091217_1250,1,contracts,45,yeah what is the plan after the pairs,4,1,2,45,8,0
091217_1250,1,contracts,45,yeah think 100 each is best,6,1,3,39,8,0
091217_1250,1,contracts,45,everyone else is typing loads ? maybe they have a masterplan,10,1,5,37,8,0
091217_1250,1,contracts,45,ok then,4,1,2,36,8,0
091217_1250,1,contracts,45,yep,12,1,6,36,8,0
091217_1250,1,contracts,45,"can go back to 100, only fair way?",14,1,7,31,8,0
091217_1250,1,contracts,45,probably easiest,2,1,1,31,8,0
091217_1250,1,contracts,45,so e+f g=h,4,1,2,30,8,0
091217_1250,1,contracts,45,then 100 each,4,1,2,26,8,0
091217_1250,1,contracts,45,unless we split 50505,16,1,8,26,8,0
091217_1250,1,contracts,45,does it work better if we then do groups of 4?,8,1,4,24,8,0
091217_1250,1,contracts,45,hmmm,4,1,2,18,8,0
091217_1250,1,contracts,45,maybe...?,14,1,7,17,8,0
091217_1250,1,contracts,45,yep,12,1,6,16,8,0
091217_1250,1,contracts,45,ok,6,1,3,8,8,0
091217_1250,1,contracts,45,we should try after we finish this,4,1,2,8,8,0
091217_1250,1,contracts,45,takes less round with largeer groups,16,1,8,7,8,0
091217_1250,1,contracts,45,cool,14,1,7,2,8,0
091217_1250,1,contracts,45,ok,4,1,2,1,8,0
091217_1250,1,contracts,46,yay,12,1,6,58,8,0
091217_1250,1,contracts,46,g +h,4,1,2,54,8,0
091217_1250,1,contracts,46,HG,16,1,8,52,8,0
091217_1250,1,contracts,46,so ABCD then EFGH after this next one?,14,1,7,49,8,0
091217_1250,1,contracts,46,then groups of 4 with 50s?,4,1,2,46,8,0
091217_1250,1,contracts,46,why 50? ,8,1,4,37,8,0
091217_1250,1,contracts,46,groups of 4 sound good,2,1,1,37,8,0
091217_1250,1,contracts,46,no with 99,6,1,3,31,8,0
091217_1250,1,contracts,46,groups of 4 with 99 and 4 with 100,16,1,8,31,8,0
091217_1250,1,contracts,46,i thought that was said,4,1,2,29,8,0
091217_1250,1,contracts,46,could still do 99,2,1,1,26,8,0
091217_1250,1,contracts,46,ok ok,4,1,2,23,8,0
091217_1250,1,contracts,46,"ok, we seem to be at this test for ages though?",10,1,5,23,8,0
091217_1250,1,contracts,46,soz,4,1,2,22,8,0
091217_1250,1,contracts,46,h is right,6,1,3,21,8,0
091217_1250,1,contracts,46,mega confusion,4,1,2,20,8,0
091217_1250,1,contracts,46,ok g and h,4,1,2,11,8,0
091217_1250,1,contracts,46,"no worries, ok yeahhhh :)",14,1,7,7,8,0
091217_1250,1,contracts,46,then groups of 4,4,1,2,7,8,0
091217_1250,1,contracts,46,plan bat man,4,1,2,2,8,0
091217_1250,1,contracts,47,££££,16,1,8,59,8,0
091217_1250,1,contracts,47,ABCD,6,1,3,56,8,0
091217_1250,1,contracts,47,zing,14,1,7,54,8,0
091217_1250,1,contracts,47,yep,2,1,1,53,8,0
091217_1250,1,contracts,47,so ABCD do 99 now?,8,1,4,51,8,0
091217_1250,1,contracts,47,yes,4,1,2,50,8,0
091217_1250,1,contracts,47,99,4,1,2,48,8,0
091217_1250,1,contracts,47,yes,16,1,8,47,8,0
091217_1250,1,contracts,47,yeah and EFGH do 100,14,1,7,45,8,0
091217_1250,1,contracts,47,yep,6,1,3,43,8,0
091217_1250,1,contracts,47,ok,4,1,2,40,8,0
091217_1250,1,contracts,47,ok,10,1,5,38,8,0
091217_1250,1,contracts,47,wicked,4,1,2,37,8,0
091217_1250,1,contracts,47,then 100 each through the dice rounds beacuse its random ,16,1,8,34,8,0
091217_1250,1,contracts,47,ABCD=99,4,1,2,32,8,0
091217_1250,1,contracts,47,ok cool,4,1,2,27,8,0
091217_1250,1,contracts,47,that's fair,6,1,3,26,8,0
091217_1250,1,contracts,47,sounds like a plan,8,1,4,25,8,0
091217_1250,1,contracts,47,indeed,4,1,2,21,8,0
091217_1250,1,contracts,47,ok yep,14,1,7,14,8,0
091217_1250,1,contracts,47,good luck guys let's do this,4,1,2,13,8,0
091217_1250,1,contracts,48,efgh ?,16,1,8,58,8,0
091217_1250,1,contracts,48,£2,4,1,2,56,8,0
091217_1250,1,contracts,48,yep,12,1,6,55,8,0
091217_1250,1,contracts,48,ok ,4,1,2,52,8,0
091217_1250,1,contracts,48,others bet 100,4,1,2,49,8,0
091217_1250,1,contracts,48,so after this we have one more proper round....back to 100 after this next one?,14,1,7,44,8,0
091217_1250,1,contracts,48,yes,6,1,3,38,8,0
091217_1250,1,contracts,48,ok,2,1,1,35,8,0
091217_1250,1,contracts,48,are we doing 100 for the proper round,4,1,2,26,8,0
091217_1250,1,contracts,48,yes,16,1,8,21,8,0
091217_1250,1,contracts,48,round 20? yes,6,1,3,17,8,0
091217_1250,1,contracts,48,just keep with the 100s eh,4,1,2,16,8,0
091217_1250,1,contracts,48,i guess so as there is only 1 left after this,14,1,7,14,8,0
091217_1250,1,contracts,48,yesh,4,1,2,11,8,0
091217_1250,1,contracts,48,ok coolios,4,1,2,6,8,0
091217_1250,1,contracts,49,100,4,1,2,59,8,0
091217_1250,1,contracts,49,so everyone 100,6,1,3,56,8,0
091217_1250,1,contracts,49,100,8,1,4,56,8,0
091217_1250,1,contracts,49,100,2,1,1,52,8,0
091217_1250,1,contracts,49,ok,10,1,5,52,8,0
091217_1250,1,contracts,49,100,14,1,7,50,8,0
091217_1250,1,contracts,49,sure,12,1,6,48,8,0
091217_1250,1,contracts,49,wicked,4,1,2,46,8,0
091217_1250,1,contracts,49,then 100s for the random dice rounds as well,4,1,2,36,8,0
091217_1250,1,contracts,49,should all become investment bankers.... ,16,1,8,33,8,0
091217_1250,1,contracts,49,yep,14,1,7,33,8,0
091217_1250,1,contracts,49,ok cool,4,1,2,32,8,0
091217_1250,1,contracts,49,wow lol,4,1,2,27,8,0
091217_1250,1,contracts,49,hehe yeah i think we'd do well :) ,8,1,4,22,8,0
091217_1250,1,contracts,49,had enough of the dice in round 1,6,1,3,16,8,0
091217_1250,1,contracts,49,i think im more suited to history tbh,4,1,2,16,8,0
091217_1250,1,contracts,49,so long as we owned the whole market,16,1,8,12,8,0
091217_1250,1,contracts,49,was praying for a 6,6,1,3,11,8,0
091217_1250,1,contracts,49,lol,4,1,2,5,8,0
091217_1250,1,contracts,50,are we 100-ing it again?,4,1,2,53,8,0
091217_1250,1,contracts,50,yey 10p!,6,1,3,53,8,0
091217_1250,1,contracts,50,how many dice rounds last time?,16,1,8,49,8,0
091217_1250,1,contracts,50,does anyone know how many parts there are to this? ,8,1,4,48,8,0
091217_1250,1,contracts,50,kerching!,14,1,7,45,8,0
091217_1250,1,contracts,50,i guess another part,14,1,7,40,8,0
091217_1250,1,contracts,50,there were lik4 or 5 last time,4,1,2,37,8,0
091217_1250,1,contracts,50,oooh ,16,1,8,34,8,0
091217_1250,1,contracts,50,really?,10,1,5,31,8,0
091217_1250,1,contracts,50,its said 2 hours i think,14,1,7,31,8,0
091217_1250,1,contracts,50,its random,12,1,6,31,8,0
091217_1250,1,contracts,50,i dont know about the parts,4,1,2,30,8,0
091217_1250,1,contracts,50,it ends about 3 ,16,1,8,30,8,0
091217_1250,1,contracts,50,depends on dice,6,1,3,29,8,0
091217_1250,1,contracts,50,so at least 1 more round ,16,1,8,24,8,0
091217_1250,1,contracts,50,oh ok cool,4,1,2,23,8,0
091217_1250,1,contracts,50,should expect bout 5,6,1,3,20,8,0
091217_1250,1,contracts,50,wicked,4,1,2,18,8,0
091217_1250,1,contracts,50,ok then 100,4,1,2,11,8,0
091217_1250,1,contracts,50,cool cool - just see what happens i guess :) ,8,1,4,10,8,0
091217_1250,1,contracts,50,100,6,1,3,8,8,0
091217_1250,1,contracts,50,100,8,1,4,5,8,0
091217_1250,1,contracts,50,100,14,1,7,4,8,0
091217_1250,1,contracts,50,its all money ,16,1,8,2,8,0
091217_1250,1,contracts,51,shall we do the pair thing again or not risk it?,4,1,2,51,8,0
091217_1250,1,contracts,51,"80,000 ish sure looks better than about 1000 or whatever last time! hmmm dunno",14,1,7,41,8,0
091217_1250,1,contracts,51,i doubt that there would be enough rounds for that,4,1,2,39,8,0
091217_1250,1,contracts,51,100 is fairer in case,6,1,3,37,8,0
091217_1250,1,contracts,51,Its unlieky to make it to h,16,1,8,33,8,0
091217_1250,1,contracts,51,yeah,12,1,6,33,8,0
091217_1250,1,contracts,51,yeah,4,1,2,32,8,0
091217_1250,1,contracts,51,ok then 100 it is,4,1,2,27,8,0
091217_1250,1,contracts,51,:),4,1,2,23,8,0
091217_1250,1,contracts,51,cool,10,1,5,22,8,0
091217_1250,1,contracts,51,100 : ),6,1,3,15,8,0
091217_1250,1,contracts,52,keep going,4,1,2,57,8,0
091217_1250,1,contracts,52,yeah,12,1,6,52,8,0
091217_1250,1,contracts,52,do we want to risk groups of 4?,8,1,4,52,8,0
091217_1250,1,contracts,52,could try groups of 4 again,10,1,5,51,8,0
091217_1250,1,contracts,52,how much have we earned?,4,1,2,50,8,0
091217_1250,1,contracts,52,4s?,4,1,2,45,8,0
091217_1250,1,contracts,52,over £2 ish,10,1,5,40,8,0
091217_1250,1,contracts,52,sounds good to me,2,1,1,37,8,0
091217_1250,1,contracts,52,could do,16,1,8,37,8,0
091217_1250,1,contracts,52,ok then 4s,4,1,2,34,8,0
091217_1250,1,contracts,52,ok,12,1,6,34,8,0
091217_1250,1,contracts,52,yeah ok,6,1,3,32,8,0
091217_1250,1,contracts,52,yeah why not,14,1,7,30,8,0
091217_1250,1,contracts,52,ABCD,4,1,2,29,8,0
091217_1250,1,contracts,52,99 yeah?,8,1,4,22,8,0
091217_1250,1,contracts,52,ok,10,1,5,18,8,0
091217_1250,1,contracts,52,99,4,1,2,18,8,0
091217_1250,1,contracts,52,ok,2,1,1,18,8,0
091217_1250,1,contracts,52,ok 99,6,1,3,14,8,0
091217_1250,1,contracts,52,sorry in advance to the other 4 if a 6 occurs,8,1,4,8,8,0
091217_1250,1,contracts,52,ABCD=99 EFGH=100,4,1,2,5,8,0
091217_1250,1,contracts,52,ok :),14,1,7,2,8,0
091217_1250,1,contracts,53,woo,8,1,4,60,8,0
091217_1250,1,contracts,53,yay,12,1,6,59,8,0
091217_1250,1,contracts,53,wicked,4,1,2,59,8,0
091217_1250,1,contracts,53,woohooo lucky me,14,1,7,59,8,0
091217_1250,1,contracts,53,go for it guys,4,1,2,56,8,0
091217_1250,1,contracts,53,haha,10,1,5,54,8,0
091217_1250,1,contracts,53,yay,2,1,1,52,8,0
091217_1250,1,contracts,53,how many more rounds do you want to keep this up?,16,1,8,50,8,0
091217_1250,1,contracts,53,: ),6,1,3,47,8,0
091217_1250,1,contracts,53,EFGH=99 the others 100,4,1,2,42,8,0
091217_1250,1,contracts,53,go back 2 100,12,1,6,40,8,0
091217_1250,1,contracts,53,after,12,1,6,36,8,0
091217_1250,1,contracts,53,theres no way this can be random if we're all still here!,14,1,7,34,8,0
091217_1250,1,contracts,53,after this one?,4,1,2,34,8,0
091217_1250,1,contracts,53,:),12,1,6,33,8,0
091217_1250,1,contracts,53,just keep doing 4s then we can make it up next test,10,1,5,32,8,0
091217_1250,1,contracts,53,its only 4 rolls ,16,1,8,27,8,0
091217_1250,1,contracts,53,that sounds like a plan,4,1,2,24,8,0
091217_1250,1,contracts,53,its pretty standard that were here,16,1,8,16,8,0
091217_1250,1,contracts,53,yeah spose,4,1,2,7,8,0
091217_1250,1,contracts,53,ok go for it guyf,4,1,2,1,8,0
091217_1250,1,contracts,30,Hi,17,2,8,54,8,0
091217_1250,1,contracts,30,We need to all put down 100,11,2,5,49,8,0
091217_1250,1,contracts,30,everyone hit 100 - only fair way,15,2,7,49,8,0
091217_1250,1,contracts,30,yeah i agree,7,2,3,45,8,0
091217_1250,1,contracts,30,hi surely if we all choose  100 -yeah!,13,2,6,44,8,0
091217_1250,1,contracts,30,if we cooperate and all set the price at 100 then we would do best,9,2,4,42,8,0
091217_1250,1,contracts,30,if noty i will put down 0 everytime,15,2,7,39,8,0
091217_1250,1,contracts,30,That way we get about £0.10 each go,11,2,5,33,8,0
091217_1250,1,contracts,30,perfect,13,2,6,28,8,0
091217_1250,1,contracts,30,"Yeah true , like on the other task we needed to go huigher to get more money but",17,2,8,28,8,0
091217_1250,1,contracts,30,if you dont put down 100 you wont be trusted and it will end up like the last ro,3,2,1,27,8,0
091217_1250,1,contracts,30,"yyyeaahhhhsss yeah I will, because I want actual pounds",5,2,2,22,8,0
091217_1250,1,contracts,30,"have to all agree, if one person tries to undercut then we all lose",9,2,4,19,8,0
091217_1250,1,contracts,30,where we all ended u[p with nothing basically,3,2,1,19,8,0
091217_1250,1,contracts,30,i honestly will put 0 if anyone doesnt put 100,15,2,7,17,8,0
091217_1250,1,contracts,30,me too. so poor. ha!,7,2,3,16,8,0
091217_1250,1,contracts,30,i want money too,9,2,4,15,8,0
091217_1250,1,contracts,30,yeah go for 100 each time sunds gooooooooddddd,17,2,8,11,8,0
091217_1250,1,contracts,30,i will too... 100 every time,13,2,6,10,8,0
091217_1250,1,contracts,30,I promise I will put 100,9,2,4,9,8,0
091217_1250,1,contracts,30,all the same tho,15,2,7,7,8,0
091217_1250,1,contracts,30,only fair way,15,2,7,3,8,0
091217_1250,1,contracts,30,yeahhhh,5,2,2,1,8,0
091217_1250,1,contracts,31,good work!,7,2,3,57,8,0
091217_1250,1,contracts,31,woooohhhhooooooooooooo],5,2,2,57,8,0
091217_1250,1,contracts,31,thanks everyone,9,2,4,56,8,0
091217_1250,1,contracts,31,good work,3,2,1,56,8,0
091217_1250,1,contracts,31,haha!,7,2,3,56,8,0
091217_1250,1,contracts,31,good!,13,2,6,56,8,0
091217_1250,1,contracts,31,yeah,15,2,7,56,8,0
091217_1250,1,contracts,31,that woeked ha,17,2,8,54,8,0
091217_1250,1,contracts,31,wooooooooooo!,15,2,7,53,8,0
091217_1250,1,contracts,31,lol,13,2,6,51,8,0
091217_1250,1,contracts,31,"yeah, thanks",7,2,3,51,8,0
091217_1250,1,contracts,31,easeeeerrrrr,15,2,7,49,8,0
091217_1250,1,contracts,31,was worried it wouldn't work!!,9,2,4,48,8,0
091217_1250,1,contracts,31,"yeah, lots of money coming our way¬",5,2,2,47,8,0
091217_1250,1,contracts,31,money money money,9,2,4,43,8,0
091217_1250,1,contracts,31,well done team,15,2,7,42,8,0
091217_1250,1,contracts,31,just keep going and we will all have the money we wanted,3,2,1,41,8,0
091217_1250,1,contracts,31,yeah actual mmonery same again next time yeah!?,17,2,8,40,8,0
091217_1250,1,contracts,31,whus have done that to start with...,13,2,6,40,8,0
091217_1250,1,contracts,31,Alternatively we could take turns in being the lowest offer by one point (ie 99),11,2,5,38,8,0
091217_1250,1,contracts,31,lets do that again everyone!,5,2,2,36,8,0
091217_1250,1,contracts,31,100 again all agreed?,9,2,4,32,8,0
091217_1250,1,contracts,31,we that make us richer??,11,2,5,31,8,0
091217_1250,1,contracts,31,"no, 100 every time",13,2,6,30,8,0
091217_1250,1,contracts,31,100 yep,17,2,8,27,8,0
091217_1250,1,contracts,31,100 easeeer,15,2,7,27,8,0
091217_1250,1,contracts,31,just keep going the same each time,17,2,8,20,8,0
091217_1250,1,contracts,31,100,3,2,1,18,8,0
091217_1250,1,contracts,31,"actually no, they could be right with 99 each time for 1 person",7,2,3,17,8,0
091217_1250,1,contracts,31,oh dear,13,2,6,13,8,0
091217_1250,1,contracts,31,but i dont really mind,7,2,3,12,8,0
091217_1250,1,contracts,31,next round we can try it?,13,2,6,8,8,0
091217_1250,1,contracts,31,no,15,2,7,4,8,0
091217_1250,1,contracts,31,im cool to stick with 100,7,2,3,4,8,0
091217_1250,1,contracts,31,after this 1,13,2,6,4,8,0
091217_1250,1,contracts,31,I'll do some Maths in the break to work it out,11,2,5,4,8,0
091217_1250,1,contracts,31,nextb round,3,2,1,4,8,0
091217_1250,1,contracts,31,ahaha,7,2,3,1,8,0
091217_1250,1,contracts,31,100,15,2,7,0,8,0
091217_1250,1,contracts,32,same again?,13,2,6,56,8,0
091217_1250,1,contracts,32,wooooohooooo,15,2,7,56,8,0
091217_1250,1,contracts,32,doing the 99 thing won't make any of us much richer,11,2,5,50,8,0
091217_1250,1,contracts,32,so what were we thinking the same gain yeah?,17,2,8,47,8,0
091217_1250,1,contracts,32,"yeah, they work out roughly the same anyway",7,2,3,46,8,0
091217_1250,1,contracts,32,ok shall firm A (me) go 99 or does that make less money?,3,2,1,45,8,0
091217_1250,1,contracts,32,:),7,2,3,44,8,0
091217_1250,1,contracts,32,yeah divides equally anyway however u do it,15,2,7,42,8,0
091217_1250,1,contracts,32,"Whe doesn't firm A do 99 and we all do 100, and then firm 2 in the next round et",5,2,2,38,8,0
091217_1250,1,contracts,32,muight as well stick with 100s then,3,2,1,37,8,0
091217_1250,1,contracts,32,this way easier to trust,15,2,7,35,8,0
091217_1250,1,contracts,32,if they work out the same maybe best to stick with the 100,9,2,4,35,8,0
091217_1250,1,contracts,32,no hjust do 100 each time wasy,17,2,8,33,8,0
091217_1250,1,contracts,32,"nah, 100 everytime is good then",13,2,6,29,8,0
091217_1250,1,contracts,32,stcik to 100 i think,3,2,1,27,8,0
091217_1250,1,contracts,32,we'd all make like like a couple pennies more,11,2,5,26,8,0
091217_1250,1,contracts,32,not worth it,11,2,5,24,8,0
091217_1250,1,contracts,32,100,15,2,7,23,8,0
091217_1250,1,contracts,32,or it will be uneven when it stops,13,2,6,22,8,0
091217_1250,1,contracts,32,ok stick with 100,9,2,4,21,8,0
091217_1250,1,contracts,32,STICK TO 100!!,11,2,5,20,8,0
091217_1250,1,contracts,32,not worht it,5,2,2,20,8,0
091217_1250,1,contracts,32,100,3,2,1,19,8,0
091217_1250,1,contracts,32,100,11,2,5,17,8,0
091217_1250,1,contracts,32,okay!,5,2,2,16,8,0
091217_1250,1,contracts,32,100,9,2,4,16,8,0
091217_1250,1,contracts,32,no go for 100 steady profit!!,17,2,8,16,8,0
091217_1250,1,contracts,32,100,11,2,5,15,8,0
091217_1250,1,contracts,32,100,11,2,5,15,8,0
091217_1250,1,contracts,32,100,5,2,2,13,8,0
091217_1250,1,contracts,32,100,13,2,6,13,8,0
091217_1250,1,contracts,32,agree yeah,17,2,8,13,8,0
091217_1250,1,contracts,32,100,3,2,1,10,8,0
091217_1250,1,contracts,32,100,17,2,8,10,8,0
091217_1250,1,contracts,32,coll,9,2,4,10,8,0
091217_1250,1,contracts,32,steady i like it!,15,2,7,8,8,0
091217_1250,1,contracts,32,cool,9,2,4,8,8,0
091217_1250,1,contracts,32,get the idea,3,2,1,5,8,0
091217_1250,1,contracts,32,haha :D,13,2,6,4,8,0
091217_1250,1,contracts,32,100,3,2,1,3,8,0
091217_1250,1,contracts,32,1100,11,2,5,2,8,0
091217_1250,1,contracts,32,lol,5,2,2,1,8,0
091217_1250,1,contracts,33,YEAH,15,2,7,59,8,0
091217_1250,1,contracts,33,100 again,11,2,5,59,8,0
091217_1250,1,contracts,33,EASSERRRR!,15,2,7,57,8,0
091217_1250,1,contracts,33,excellent....,13,2,6,56,8,0
091217_1250,1,contracts,33,cooool,3,2,1,56,8,0
091217_1250,1,contracts,33,100 again,9,2,4,55,8,0
091217_1250,1,contracts,33,same agian its slowly creeping up?,17,2,8,54,8,0
091217_1250,1,contracts,33,yeyey,17,2,8,51,8,0
091217_1250,1,contracts,33,yup,13,2,6,46,8,0
091217_1250,1,contracts,33,So we're all going to make at least £2 this round!,11,2,5,44,8,0
091217_1250,1,contracts,33,30p... yay! haha :),7,2,3,43,8,0
091217_1250,1,contracts,33,yeah1#,7,2,3,41,8,0
091217_1250,1,contracts,33,if we do this to round 20 we will do well in bonus payment,9,2,4,40,8,0
091217_1250,1,contracts,33,hahaha,13,2,6,40,8,0
091217_1250,1,contracts,33,everyone having a nice day?,3,2,1,39,8,0
091217_1250,1,contracts,33,"this is hilarious, does anyone else feel really good about themselves",15,2,7,37,8,0
091217_1250,1,contracts,33,weather is lovely isnt it?,3,2,1,34,8,0
091217_1250,1,contracts,33,haha :),17,2,8,33,8,0
091217_1250,1,contracts,33,i am so hungover,7,2,3,30,8,0
091217_1250,1,contracts,33,just want to say MERRY CHRISTMAS!!!,5,2,2,30,8,0
091217_1250,1,contracts,33,this round is so much better than the first!,9,2,4,28,8,0
091217_1250,1,contracts,33,"yup, stunning day",13,2,6,28,8,0
091217_1250,1,contracts,33,Hahahaha!,11,2,5,24,8,0
091217_1250,1,contracts,33,you too B,3,2,1,24,8,0
091217_1250,1,contracts,33,merry christmas too,9,2,4,23,8,0
091217_1250,1,contracts,33,b u legend,15,2,7,19,8,0
091217_1250,1,contracts,33,"haha, and to you!",13,2,6,16,8,0
091217_1250,1,contracts,33,and all of you,3,2,1,16,8,0
091217_1250,1,contracts,33,i hope he is watching us,7,2,3,15,8,0
091217_1250,1,contracts,33,hiiiiiiiiiii,7,2,3,12,8,0
091217_1250,1,contracts,33,hahaha,17,2,8,11,8,0
091217_1250,1,contracts,33,"haha, anyone else smiling",13,2,6,8,8,0
091217_1250,1,contracts,33,lol,3,2,1,8,8,0
091217_1250,1,contracts,33,?,13,2,6,7,8,0
091217_1250,1,contracts,33,"I know,, I did rubbish in the first round",5,2,2,5,8,0
091217_1250,1,contracts,33,he'll be studying this later - haha,15,2,7,4,8,0
091217_1250,1,contracts,33,yep,3,2,1,4,8,0
091217_1250,1,contracts,33,big smiles,9,2,4,3,8,0
091217_1250,1,contracts,33,yes just lolled,17,2,8,2,8,0
091217_1250,1,contracts,33,LOL,13,2,6,1,8,0
091217_1250,1,contracts,34,Booyah!,11,2,5,59,8,0
091217_1250,1,contracts,34,nice an' easy,13,2,6,56,8,0
091217_1250,1,contracts,34,nice one team,15,2,7,53,8,0
091217_1250,1,contracts,34,getting there!!,9,2,4,52,8,0
091217_1250,1,contracts,34,£2 = drink in mosaic later. ,7,2,3,51,8,0
091217_1250,1,contracts,34,what is your favurite christmas carol then?,3,2,1,50,8,0
091217_1250,1,contracts,34,woooo,7,2,3,48,8,0
091217_1250,1,contracts,34,ha,7,2,3,47,8,0
091217_1250,1,contracts,34,same gain yey,17,2,8,46,8,0
091217_1250,1,contracts,34,silent night woop,5,2,2,43,8,0
091217_1250,1,contracts,34,period 5 long way to go,15,2,7,41,8,0
091217_1250,1,contracts,34,what are we up to... £0.40?,11,2,5,41,8,0
091217_1250,1,contracts,34,same again 100,9,2,4,41,8,0
091217_1250,1,contracts,34,too slow,13,2,6,37,8,0
091217_1250,1,contracts,34,yeah hahahaha!,7,2,3,35,8,0
091217_1250,1,contracts,34,100 100 100 100,11,2,5,32,8,0
091217_1250,1,contracts,34,tooo slow¬,5,2,2,32,8,0
091217_1250,1,contracts,34,JINGLE BELLS,13,2,6,31,8,0
091217_1250,1,contracts,34,no way ! god rest ye merry gentlemen,3,2,1,30,8,0
091217_1250,1,contracts,34,nooo,5,2,2,27,8,0
091217_1250,1,contracts,34,hahaha,13,2,6,24,8,0
091217_1250,1,contracts,34,jingle bells?,3,2,1,18,8,0
091217_1250,1,contracts,34,O Holy Night by a mile!,11,2,5,18,8,0
091217_1250,1,contracts,34,bad shout,3,2,1,14,8,0
091217_1250,1,contracts,34,good shout!,5,2,2,10,8,0
091217_1250,1,contracts,34,noe,3,2,1,7,8,0
091217_1250,1,contracts,34,get out,3,2,1,4,8,0
091217_1250,1,contracts,34,yea,5,2,2,4,8,0
091217_1250,1,contracts,34,unless every one has a turn at 100 and then every one lelse puts 0 maybe next go,17,2,8,4,8,0
091217_1250,1,contracts,34,"ooh, actually... deck the halls!",13,2,6,3,8,0
091217_1250,1,contracts,34,Or Mariah Carey Alll I want for Christmas?,11,2,5,3,8,0
